"GEO_ID","NAME","B25074_001E","B25074_001M","B25074_002E","B25074_002M","B25074_003E","B25074_003M","B25074_004E","B25074_004M","B25074_005E","B25074_005M","B25074_006E","B25074_006M","B25074_007E","B25074_007M","B25074_008E","B25074_008M","B25074_009E","B25074_009M","B25074_010E","B25074_010M","B25074_011E","B25074_011M","B25074_012E","B25074_012M","B25074_013E","B25074_013M","B25074_014E","B25074_014M","B25074_015E","B25074_015M","B25074_016E","B25074_016M","B25074_017E","B25074_017M","B25074_018E","B25074_018M","B25074_019E","B25074_019M","B25074_020E","B25074_020M","B25074_021E","B25074_021M","B25074_022E","B25074_022M","B25074_023E","B25074_023M","B25074_024E","B25074_024M","B25074_025E","B25074_025M","B25074_026E","B25074_026M","B25074_027E","B25074_027M","B25074_028E","B25074_028M","B25074_029E","B25074_029M","B25074_030E","B25074_030M","B25074_031E","B25074_031M","B25074_032E","B25074_032M","B25074_033E","B25074_033M","B25074_034E","B25074_034M","B25074_035E","B25074_035M","B25074_036E","B25074_036M","B25074_037E","B25074_037M","B25074_038E","B25074_038M","B25074_039E","B25074_039M","B25074_040E","B25074_040M","B25074_041E","B25074_041M","B25074_042E","B25074_042M","B25074_043E","B25074_043M","B25074_044E","B25074_044M","B25074_045E","B25074_045M","B25074_046E","B25074_046M","B25074_047E","B25074_047M","B25074_048E","B25074_048M","B25074_049E","B25074_049M","B25074_050E","B25074_050M","B25074_051E","B25074_051M","B25074_052E","B25074_052M","B25074_053E","B25074_053M","B25074_054E","B25074_054M","B25074_055E","B25074_055M","B25074_056E","B25074_056M","B25074_057E","B25074_057M","B25074_058E","B25074_058M","B25074_059E","B25074_059M","B25074_060E","B25074_060M","B25074_061E","B25074_061M","B25074_062E","B25074_062M","B25074_063E","B25074_063M","B25074_064E","B25074_064M"
"1400000US36081050000","Census Tract 500, Queens County, New York","1304","126","76","58","0","12","0","12","0","12","0","12","0","12","0","12","38","30","38","48","208","91","27","42","0","12","0","12","0","12","0","12","0","12","181","85","0","12","220","108","0","12","0","12","0","12","0","12","0","12","56","41","164","94","0","12","144","84","0","12","0","12","0","12","41","47","8","12","66","56","29","39","0","12","302","128","22","23","111","68","79","67","11","16","44","53","35","48","0","12","0","12","180","97","103","64","25","39","52","58","0","12","0","12","0","12","0","12","0","12","174","75","131","65","22","23","0","12","0","12","0","12","0","12","0","12","21","32"
"1400000US36081050800","Census Tract 508, Queens County, New York","245","64","47","39","0","12","0","12","0","12","0","12","0","12","0","12","24","30","23","26","75","44","0","12","0","12","0","12","6","8","0","12","0","12","69","44","0","12","27","28","0","12","0","12","0","12","0","12","6","10","0","12","15","24","6","9","6","9","0","12","0","12","6","9","0","12","0","12","0","12","0","12","0","12","78","51","17","27","17","28","31","34","6","10","0","12","0","12","7","11","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","12","14","7","10","5","10","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36081036100","Census Tract 361, Queens County, New York","465","71","58","38","0","12","0","12","0","12","0","12","12","19","0","12","46","33","0","12","52","26","7","9","0","12","5","8","18","19","4","8","5","7","8","9","5","8","87","49","0","12","0","12","0","12","0","12","0","12","16","18","71","44","0","12","133","51","8","11","13","15","9","13","10","16","32","31","16","18","45","36","0","12","59","36","5","8","4","10","0","12","0","12","15","18","17","15","18","21","0","12","27","22","9","14","0","12","18","17","0","12","0","12","0","12","0","12","0","12","49","33","21","18","24","27","0","12","0","12","0","12","0","12","0","12","4","8"
"1400000US36081036300","Census Tract 363, Queens County, New York","303","60","23","24","0","12","0","12","0","12","0","12","0","12","0","12","12","18","11","20","32","27","0","12","0","12","0","12","0","12","0","12","0","12","32","27","0","12","35","28","0","12","0","12","0","12","0","12","0","12","0","12","35","28","0","12","44","30","0","12","0","12","11","17","6","8","6","8","6","9","15","19","0","12","112","52","0","12","9","15","30","26","45","40","28","30","0","12","0","12","0","12","33","30","17","24","7","13","0","12","9","14","0","12","0","12","0","12","0","12","24","26","24","26","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36081037100","Census Tract 371, Queens County, New York","115","45","26","23","0","12","0","12","0","12","0","12","0","12","0","12","14","15","12","19","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","25","22","0","12","0","12","0","12","0","12","0","12","0","12","25","22","0","12","9","15","0","12","0","12","0","12","0","12","0","12","9","15","0","12","0","12","20","19","0","12","0","12","5","7","4","9","11","16","0","12","0","12","0","12","6","10","0","12","0","12","6","10","0","12","0","12","0","12","0","12","0","12","29","24","16","14","13","19","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36081037700","Census Tract 377, Queens County, New York","553","89","22","25","0","12","0","12","0","12","0","12","0","12","0","12","22","25","0","12","24","25","0","12","0","12","0","12","0","12","0","12","0","12","24","25","0","12","113","55","0","12","0","12","0","12","0","12","0","12","0","12","113","55","0","12","59","45","0","12","12","20","7","11","0","12","13","21","14","22","13","22","0","12","131","63","13","22","26","28","31","30","7","10","31","30","23","25","0","12","0","12","122","64","13","20","38","35","29","33","28","32","14","22","0","12","0","12","0","12","82","48","49","36","14","21","13","21","0","12","6","9","0","12","0","12","0","12"
"1400000US36081037900","Census Tract 379, Queens County, New York","1024","135","52","37","0","17","0","17","0","17","0","17","0","17","0","17","52","37","0","17","80","56","0","17","0","17","0","17","0","17","0","17","0","17","80","56","0","17","197","112","18","30","0","17","20","31","0","17","0","17","0","17","159","102","0","17","76","61","0","17","11","16","13","21","0","17","17","27","25","40","10","16","0","17","208","97","49","57","56","52","30","37","0","17","45","43","28","33","0","17","0","17","217","103","12","19","0","17","76","63","93","75","17","28","19","30","0","17","0","17","194","86","134","79","60","54","0","17","0","17","0","17","0","17","0","17","0","17"
"1400000US36081041300","Census Tract 413, Queens County, New York","616","105","28","33","0","12","0","12","0","12","0","12","0","12","0","12","28","33","0","12","68","63","0","12","0","12","0","12","0","12","0","12","19","31","49","51","0","12","96","69","0","12","0","12","0","12","0","12","0","12","0","12","96","69","0","12","113","59","0","12","0","12","0","12","18","28","0","12","51","61","44","45","0","12","128","70","0","12","9","14","9","16","22","27","6","16","55","61","27","42","0","12","34","29","15","26","0","12","19","30","0","12","0","12","0","12","0","12","0","12","149","88","70","63","79","61","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36081041500","Census Tract 415, Queens County, New York","717","119","49","43","0","12","0","12","0","12","0","12","0","12","0","12","49","43","0","12","124","77","0","12","19","33","0","12","24","30","0","12","0","12","81","57","0","12","121","71","0","12","0","12","0","12","0","12","0","12","51","49","60","48","10","15","150","67","0","12","17","28","18","20","0","12","23","28","69","58","23","27","0","12","152","74","0","12","0","12","75","51","17","29","49","45","0","12","11","18","0","12","62","64","22","36","21","35","0","12","19","26","0","12","0","12","0","12","0","12","59","47","53","45","6","13","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36081042600","Census Tract 426, Queens County, New York","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36081043400","Census Tract 434, Queens County, New York","54","31","8","9","0","12","0","12","0","12","0","12","0","12","0","12","0","12","8","9","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","24","22","0","12","0","12","0","12","0","12","0","12","20","21","4","6","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","5","7","0","12","0","12","0","12","0","12","0","12","5","7","0","12","0","12","12","20","0","12","12","20","0","12","0","12","0","12","0","12","0","12","0","12","5","7","0","12","5","7","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36081045000","Census Tract 450, Queens County, New York","174","50","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","10","11","0","12","0","12","0","12","0","12","0","12","0","12","10","11","0","12","22","22","0","12","0","12","0","12","0","12","0","12","0","12","22","22","0","12","21","19","0","12","0","12","0","12","0","12","7","11","4","6","10","15","0","12","51","33","5","7","24","25","11","17","4","6","0","12","6","10","1","5","0","12","29","25","4","6","11","17","9","15","0","12","0","12","0","12","0","12","5","8","41","30","29","24","12","19","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36081045200","Census Tract 452, Queens County, New York","91","30","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","10","16","0","12","0","12","0","12","0","12","0","12","0","12","10","16","0","12","18","18","0","12","0","12","0","12","0","12","0","12","0","12","18","18","0","12","14","16","0","12","0","12","0","12","4","5","0","12","0","12","10","15","0","12","22","18","0","12","4","6","0","12","8","8","10","15","0","12","0","12","0","12","18","17","8","8","0","12","0","12","10","15","0","12","0","12","0","12","0","12","9","9","9","9","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36081046200","Census Tract 462, Queens County, New York","1587","207","120","95","0","17","0","17","0","17","16","25","0","17","0","17","104","92","0","17","82","64","0","17","16","27","0","17","0","17","0","17","0","17","66","60","0","17","220","121","0","17","0","17","0","17","0","17","28","46","15","24","177","115","0","17","407","148","0","17","0","17","0","17","102","90","80","80","83","81","142","112","0","17","296","126","28","34","57","45","17","28","60","80","47","71","87","78","0","17","0","17","251","139","110","100","27","30","13","21","101","93","0","17","0","17","0","17","0","17","211","140","211","140","0","17","0","17","0","17","0","17","0","17","0","17","0","17"
"1400000US36081046800","Census Tract 468, Queens County, New York","516","105","75","52","0","12","0","12","0","12","0","12","0","12","0","12","61","50","14","16","77","65","0","12","0","12","0","12","0","12","17","27","0","12","45","50","15","25","90","51","0","12","0","12","0","12","0","12","0","12","0","12","90","51","0","12","63","43","6","10","0","12","12","19","18","23","0","12","0","12","0","12","27","33","108","64","0","12","40","47","26","32","8","13","34","29","0","12","0","12","0","12","26","29","19","27","7","11","0","12","0","12","0","12","0","12","0","12","0","12","77","41","77","41","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36081047000","Census Tract 470, Queens County, New York","408","82","33","30","0","12","0","12","0","12","0","12","0","12","0","12","19","22","14","21","68","43","0","12","0","12","0","12","0","12","0","12","0","12","63","42","5","8","50","36","0","12","0","12","0","12","5","8","0","12","0","12","45","36","0","12","84","46","14","24","0","12","0","12","35","32","5","13","0","12","20","22","10","15","89","54","0","12","0","12","39","37","21","27","29","32","0","12","0","12","0","12","15","23","15","23","0","12","0","12","0","12","0","12","0","12","0","12","0","12","69","44","54","42","0","12","0","12","9","13","0","12","0","12","0","12","6","9"
"1400000US36081047100","Census Tract 471, Queens County, New York","971","121","41","41","0","12","0","12","0","12","0","12","0","12","0","12","18","20","23","37","134","65","0","12","0","12","0","12","0","12","0","12","0","12","134","65","0","12","192","95","0","12","0","12","0","12","0","12","18","20","11","17","141","78","22","33","215","94","0","12","0","12","0","12","25","29","0","12","56","38","134","85","0","12","212","96","0","12","12","18","65","52","32","39","43","40","60","59","0","12","0","12","44","34","0","12","9","15","21","22","14","22","0","12","0","12","0","12","0","12","133","69","84","55","23","27","0","12","0","12","0","12","0","12","0","12","26","40"
"1400000US36081047200","Census Tract 472, Queens County, New York","765","117","34","35","0","12","0","12","0","12","0","12","0","12","0","12","34","35","0","12","65","38","0","12","0","12","0","12","0","12","0","12","0","12","52","32","13","21","122","68","0","12","0","12","0","12","0","12","0","12","35","47","87","53","0","12","165","76","0","12","0","12","33","30","9","14","6","10","81","61","36","45","0","12","240","73","9","13","53","39","136","62","0","12","30","36","9","17","3","15","0","12","40","33","9","14","15","18","16","24","0","12","0","12","0","12","0","12","0","12","99","65","90","64","9","13","0","12","0","12","0","12","0","12","0","12","0","12"
"1400000US36081101002","Census Tract 1010.02, Queens County, New York","1119","123","318","128","0","12","0","12","0","12","0","12","0","12","31","50","255","125","32","29","173","65","10","16","0","12","50","51","0","12","0","12","31","28","75","48","7","11","302","131","0","12","34","53","20","22","0","12","0","12","103","85","115","80","30","38","82","74","62","71","0","12","0","12","0","12","0","12","11","17","9","13","0","12","152","100","60","69","65","74","10","16","0","12","0","12","10","16","0","12","7","12","45","46","20","23","0","12","0","12","25","40","0","12","0","12","0","12","0","12","47","41","19","21","9","14","19","29","0","12","0","12","0","12","0","12","0","12"
"1400000US36081103900","Census Tract 1039, Queens County, New York","807","199","55","50","0","17","0","17","0","17","0","17","0","17","0","17","19","30","36","41","18","28","0","17","0","17","0","17","0","17","0","17","0","17","18","28","0","17","36","35","0","17","0","17","0","17","0","17","0","17","0","17","36","35","0","17","201","111","0","17","0","17","0","17","0","17","75","53","40","47","86","86","0","17","119","88","0","17","0","17","24","38","76","79","0","17","19","31","0","17","0","17","182","113","52","52","114","101","0","17","16","29","0","17","0","17","0","17","0","17","196","134","56","60","140","122","0","17","0","17","0","17","0","17","0","17","0","17"
"1400000US36081019200","Census Tract 192, Queens County, New York","201","61","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","25","30","0","12","0","12","0","12","0","12","0","12","3","15","22","27","0","12","27","29","0","12","0","12","0","12","15","23","0","12","0","12","12","20","0","12","52","41","0","12","0","12","0","12","0","12","0","12","22","32","30","32","0","12","64","39","0","12","0","12","12","15","20","26","17","18","15","24","0","12","0","12","29","35","0","12","29","35","0","12","0","12","0","12","0","12","0","12","0","12","4","6","4","6","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
